PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Deck,Cabin_num,Side
1384_02,Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Berty Mayods,False,G,210,S
1384_03,Earth,False,TRAPPIST-1e,22.0,False,0.0,442.0,0.0,0.0,368.0,Fredy Mayods,True,F,269,S
1384_04,Earth,False,TRAPPIST-1e,41.0,False,338.0,0.0,377.0,2.0,86.0,Shard Mayods,True,F,269,S
1384_05,Earth,False,,19.0,False,189.0,510.0,0.0,0.0,0.0,Fany Mayods,True,E,105,S
1385_01,,False,TRAPPIST-1e,39.0,False,705.0,3.0,0.0,0.0,0.0,Alvira Foxter,False,G,213,P
1386_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Murie Polliamposs,True,G,214,P
1387_01,Mars,False,TRAPPIST-1e,31.0,False,1088.0,0.0,280.0,0.0,0.0,Trise Hacle,False,E,85,P
1389_01,Earth,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Hatty Lowelliott,True,G,212,S
1390_01,Earth,True,PSO J318.5-22,1.0,False,0.0,0.0,,0.0,0.0,Mathy Meltoney,True,G,215,P
1391_01,Mars,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Berios Apie,True,F,276,P
1391_02,Mars,False,TRAPPIST-1e,21.0,False,1072.0,79.0,46.0,16.0,0.0,Cines Apie,False,F,276,P
1391_03,Mars,False,,44.0,False,485.0,2.0,210.0,0.0,351.0,Frunch Apie,False,F,276,P
1393_01,Mars,False,TRAPPIST-1e,36.0,False,42.0,0.0,212.0,151.0,1853.0,Mes Kake,False,F,270,S
1393_02,Mars,False,TRAPPIST-1e,19.0,False,2058.0,0.0,224.0,298.0,19.0,,False,F,270,S
1395_01,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Willah Fryes,True,G,214,S
1397_01,Earth,False,TRAPPIST-1e,39.0,False,386.0,190.0,0.0,489.0,0.0,Hanne Hodes,False,F,271,S
1398_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,508.0,334.0,0.0,46.0,Adria Cookentaney,True,G,216,P
1399_01,Earth,False,TRAPPIST-1e,28.0,False,0.0,0.0,529.0,560.0,60.0,Hellia Popelase,False,F,272,S
1400_01,Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Hanne Colleruces,True,G,217,P
1401_01,Earth,,TRAPPIST-1e,18.0,False,0.0,0.0,599.0,59.0,152.0,Guyne Burtiz,False,G,218,P
1402_01,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Darlie Blacks,True,G,215,S
1402_02,Earth,True,55 Cancri e,33.0,False,0.0,0.0,,0.0,0.0,Leony Blacks,True,G,215,S
1403_01,Earth,False,TRAPPIST-1e,18.0,False,1656.0,0.0,0.0,,0.0,Bobbyn Coopelandez,False,E,86,P
1404_01,Europa,False,TRAPPIST-1e,47.0,False,1.0,734.0,28.0,78.0,3471.0,Alaton Mornaned,False,B,60,S
1404_02,Europa,False,TRAPPIST-1e,42.0,False,0.0,51.0,0.0,4170.0,13.0,Arkard Mornaned,False,,,
1406_01,Mars,False,TRAPPIST-1e,17.0,False,36.0,0.0,1013.0,0.0,0.0,Muffs Gres,False,E,106,S
1407_01,Earth,False,TRAPPIST-1e,21.0,False,737.0,4.0,27.0,8.0,0.0,Lerome Foxter,False,F,278,P
1407_02,Earth,False,PSO J318.5-22,17.0,False,8.0,222.0,3.0,401.0,0.0,Derina Foxter,True,F,278,P
1408_01,Earth,False,PSO J318.5-22,26.0,False,4.0,770.0,0.0,0.0,0.0,Prilly Fulloydez,False,G,216,S
1410_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,567.0,896.0,0.0,122.0,Evane Lerez,False,F,279,P
1412_01,Earth,False,55 Cancri e,15.0,False,0.0,0.0,,0.0,832.0,Andona Winsley,False,G,217,S
1413_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Genee Nichoan,False,G,218,S
1414_01,Earth,False,TRAPPIST-1e,65.0,False,259.0,0.0,0.0,0.0,1916.0,Andace Kinson,False,F,280,P
1415_01,Europa,False,55 Cancri e,33.0,False,13.0,,2011.0,17.0,32.0,Preo Higast,True,D,45,P
1416_01,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Therie Macdonadows,False,G,219,P
1417_01,Europa,False,TRAPPIST-1e,41.0,False,0.0,184.0,0.0,1520.0,3358.0,Alik Spedlinale,False,C,54,S
1419_01,Mars,False,TRAPPIST-1e,42.0,False,1381.0,0.0,1243.0,0.0,0.0,Goles Apeau,False,F,273,S
1420_01,Mars,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Wheard Shbre,False,E,108,S
1421_01,Mars,False,TRAPPIST-1e,37.0,False,328.0,6153.0,,26.0,820.0,Whark Cres,False,F,274,S
1421_02,Mars,False,55 Cancri e,17.0,False,891.0,0.0,243.0,0.0,5.0,Ars Cres,False,F,274,S
1423_01,Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Seginon Asoppor,True,B,61,S
1423_02,Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Beneb Asoppor,True,B,61,S
1423_03,Europa,True,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,Sadra Rodwative,True,B,61,S
1424_01,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Sarid Sageng,True,B,47,P
1424_02,Europa,False,55 Cancri e,29.0,False,2988.0,2147.0,0.0,0.0,1779.0,Goros Sageng,False,B,47,P
1424_03,Europa,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Elebola Sageng,True,B,47,P
1424_04,Europa,False,55 Cancri e,28.0,False,0.0,4380.0,0.0,692.0,0.0,Proxima Sageng,True,B,47,P
1424_05,Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Weia Sageng,True,B,47,P
1425_01,Earth,False,TRAPPIST-1e,24.0,False,711.0,0.0,0.0,59.0,57.0,Melvia Adavisons,False,F,282,P
1425_02,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Mael Adavisons,True,G,220,P
1425_03,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Maryne Adavisons,True,G,220,P
1426_01,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Duhrid Drelcate,True,D,46,P
1427_01,Mars,True,,46.0,False,0.0,0.0,,0.0,0.0,Jumars Pead,True,F,275,S
1427_02,Mars,False,TRAPPIST-1e,67.0,False,443.0,0.0,1721.0,250.0,2.0,Hont Pead,False,F,275,S
1428_01,Earth,False,TRAPPIST-1e,44.0,False,0.0,200.0,128.0,460.0,0.0,Artis Hanghanson,False,E,109,S
1430_01,Earth,False,TRAPPIST-1e,14.0,False,360.0,0.0,2116.0,1.0,8.0,Lina Popez,False,F,283,P
1431_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,4.0,0.0,965.0,Tonioe Ments,True,G,221,P
1433_01,Earth,True,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Allene Noeley,False,G,219,S
1434_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,258.0,331.0,133.0,,Dandy Cartez,False,G,222,P
1434_02,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Hughan Cartez,True,,,
1434_03,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Emilla Cartez,False,G,222,P
1435_01,Earth,False,,23.0,False,0.0,20.0,26.0,0.0,659.0,Gabrin Gilleranks,False,G,223,P
1438_01,Earth,False,TRAPPIST-1e,24.0,False,181.0,224.0,0.0,195.0,191.0,Anae Sancasey,False,E,89,P
1439_01,Mars,False,TRAPPIST-1e,41.0,False,112.0,186.0,228.0,760.0,0.0,Lios Lette,False,F,279,S
1439_02,Mars,False,TRAPPIST-1e,30.0,False,806.0,100.0,9.0,,47.0,Croo Lette,False,D,52,S
1440_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,1826.0,39.0,11.0,649.0,Jerek Mcleaney,False,F,280,S
1442_01,Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Leenny Pughanders,True,G,220,S
1443_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Anda Jimes,True,G,225,P
1444_01,Europa,False,TRAPPIST-1e,30.0,False,50.0,1248.0,0.0,1.0,912.0,Luxion Coarswing,True,C,55,S
1445_01,Earth,False,PSO J318.5-22,8.0,False,0.0,0.0,0.0,0.0,0.0,Walles Wellenez,True,G,221,S
1447_01,Earth,False,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,755.0,Sadine Simson,False,G,227,P
1450_01,Europa,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Tabih Ailled,True,D,53,S
1450_02,Europa,False,55 Cancri e,30.0,False,0.0,138.0,0.0,5467.0,112.0,Cella Ailled,False,D,53,S
1451_01,Europa,False,55 Cancri e,46.0,False,202.0,484.0,0.0,3208.0,2485.0,Zinor Proorbeng,False,C,56,S
1451_02,Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Unukath Proorbeng,True,C,56,S
1452_01,Europa,False,TRAPPIST-1e,21.0,False,5.0,251.0,10.0,26.0,3384.0,Arkar Distured,False,C,53,P
1452_02,Europa,True,TRAPPIST-1e,70.0,False,0.0,0.0,0.0,0.0,0.0,Gorab Distured,True,,,
1452_03,Europa,False,55 Cancri e,34.0,False,0.0,1646.0,0.0,51.0,1462.0,Alzird Distured,False,C,53,P
1452_04,Europa,False,TRAPPIST-1e,33.0,False,0.0,774.0,0.0,6255.0,6.0,Hamak Distured,False,C,53,P
1452_05,Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,Gimph Distured,True,C,53,P
1453_01,Earth,,55 Cancri e,16.0,,0.0,2838.0,32.0,5.0,3404.0,Kimena Thorney,False,G,229,P
1453_02,Earth,False,TRAPPIST-1e,63.0,False,3.0,801.0,0.0,0.0,5.0,Annon Thorney,True,G,229,P
1454_01,Europa,False,TRAPPIST-1e,37.0,False,0.0,13561.0,15.0,4060.0,72.0,Canonon Righturter,False,D,54,S
1455_01,Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Markton Wassird,True,B,62,S
1455_02,Europa,False,TRAPPIST-1e,29.0,False,0.0,2509.0,0.0,16.0,698.0,Teronan Conaly,True,B,62,S
1455_03,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Rotanin Wassird,True,B,62,S
1455_04,Europa,False,TRAPPIST-1e,26.0,False,0.0,533.0,2119.0,10.0,504.0,Rasaleh Wassird,True,B,62,S
1455_05,Europa,False,55 Cancri e,76.0,False,0.0,2732.0,422.0,16594.0,330.0,Antino Wassird,False,B,62,S
1457_01,Earth,False,TRAPPIST-1e,61.0,False,0.0,368.0,3.0,4422.0,0.0,Bra Combson,False,E,110,S
1458_01,,False,TRAPPIST-1e,46.0,False,0.0,0.0,2020.0,323.0,0.0,Arllia Mccarveymon,False,G,223,S
1460_01,Earth,False,,19.0,False,,905.0,387.0,0.0,0.0,Bony Williotters,True,F,285,P
1460_02,Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Eduana Williotters,True,G,230,P
1461_01,Earth,True,TRAPPIST-1e,,False,0.0,,0.0,0.0,0.0,Naomin Gordond,False,G,224,S
1462_01,Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Timmie Webstes,True,G,231,P
1463_01,Earth,False,PSO J318.5-22,23.0,False,200.0,414.0,73.0,1.0,1.0,,False,F,282,S
1465_01,Earth,False,PSO J318.5-22,63.0,False,356.0,287.0,0.0,0.0,248.0,Byrona Alfordonard,False,G,233,P
1467_01,,False,TRAPPIST-1e,21.0,False,894.0,1.0,0.0,61.0,26.0,Russey Dillips,False,E,111,S
1474_01,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,,0.0,Morms Melte,True,F,287,P
1478_01,Earth,False,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,417.0,2372.0,,False,F,289,P
1478_02,Earth,False,PSO J318.5-22,39.0,False,,19.0,733.0,0.0,701.0,Toniel Sweene,False,F,289,P
1479_01,Mars,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Clues Erle,True,F,290,P
1481_01,Mars,False,TRAPPIST-1e,27.0,False,555.0,0.0,744.0,0.0,0.0,Krus Prist,False,E,91,P
1484_01,Earth,,TRAPPIST-1e,16.0,False,92.0,1.0,884.0,0.0,0.0,Lan Roachoanand,False,E,93,P
1485_01,Mars,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Hones Man,True,F,291,P
1488_01,Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,,Powhex Betie,True,E,94,P
1489_01,Earth,False,TRAPPIST-1e,19.0,False,73.0,0.0,0.0,813.0,2.0,Katiey Gallencis,False,G,229,S
1490_01,Europa,False,55 Cancri e,26.0,False,0.0,304.0,0.0,3998.0,,Caphird Crioncery,False,D,47,P
1491_01,Earth,False,55 Cancri e,32.0,False,0.0,0.0,0.0,817.0,8.0,Leneva Sosalinson,True,G,240,P
1491_02,Earth,False,TRAPPIST-1e,56.0,False,0.0,51.0,0.0,2.0,706.0,Tanley Sosalinson,False,F,292,P
1491_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,,True,G,240,P
1493_01,Earth,False,TRAPPIST-1e,38.0,False,35.0,0.0,0.0,0.0,713.0,Eilace Hardley,False,F,285,S
1498_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,495.0,,0.0,153.0,Karay Talls,False,F,295,P
1499_01,Earth,False,TRAPPIST-1e,21.0,False,5.0,0.0,0.0,2.0,1061.0,Teryla Keithunts,False,F,287,S
1500_01,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Hollie Cooperkins,False,G,230,S
1500_02,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Gerly Cooperkins,False,G,230,S
1500_03,Earth,False,55 Cancri e,17.0,False,0.0,55.0,913.0,0.0,55.0,Joandy Barbes,True,G,230,S
1500_04,Earth,,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Andrey Cooperkins,True,G,230,S
1500_05,Earth,False,55 Cancri e,17.0,False,319.0,184.0,0.0,0.0,376.0,Irmark Barbes,False,F,288,S
1500_06,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Bobbyn Barbes,True,G,230,S
1500_07,Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Everly Barbes,True,G,230,S
1501_01,Earth,False,TRAPPIST-1e,63.0,False,0.0,216.0,0.0,594.0,0.0,Julin Fryan,False,G,243,P
1503_01,Mars,False,TRAPPIST-1e,35.0,False,1890.0,0.0,497.0,1.0,0.0,Koops Haste,False,D,48,P
1503_02,Mars,False,TRAPPIST-1e,61.0,False,1114.0,0.0,68.0,0.0,0.0,Wat Haste,False,D,48,P
1506_01,Earth,False,,19.0,False,0.0,24.0,615.0,9.0,0.0,Bara Vines,True,F,298,P
1507_01,Earth,False,TRAPPIST-1e,43.0,False,0.0,0.0,1217.0,2.0,0.0,,True,F,289,S
1507_02,Earth,False,TRAPPIST-1e,14.0,False,1.0,1.0,683.0,419.0,0.0,Jerek Jeffey,False,F,289,S
1507_03,Earth,False,TRAPPIST-1e,78.0,False,0.0,0.0,0.0,441.0,4.0,Anny Jeffey,False,G,231,S
1507_04,Earth,False,TRAPPIST-1e,21.0,False,398.0,490.0,0.0,,0.0,Kirky Jeffey,False,F,289,S
1509_01,Mars,False,TRAPPIST-1e,32.0,,1240.0,0.0,58.0,0.0,0.0,Sumpix Dal,False,E,95,P
1510_01,Mars,False,TRAPPIST-1e,31.0,False,1226.0,0.0,1.0,0.0,0.0,Yakers Swin,False,F,291,S
1511_01,Europa,False,TRAPPIST-1e,40.0,False,1006.0,,0.0,284.0,329.0,Ancham Spandisket,True,B,63,S
1511_02,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Diram Whealeed,True,B,63,S
1511_03,Europa,False,TRAPPIST-1e,36.0,False,0.0,2345.0,0.0,1966.0,27.0,Maham Spandisket,False,B,63,S
1511_04,Europa,False,55 Cancri e,31.0,False,65.0,2121.0,0.0,6431.0,1.0,Winon Whealeed,False,B,63,S
1515_01,Earth,False,TRAPPIST-1e,18.0,False,765.0,0.0,13.0,0.0,0.0,Herina Oconley,False,F,293,S
1520_01,Earth,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Harrie Klindsey,True,G,235,S
1521_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Repart Flité,True,F,295,S
1523_01,Europa,True,55 Cancri e,41.0,False,0.0,,0.0,0.0,0.0,Izares Waring,True,B,64,S
1523_02,Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Baton Waring,True,B,64,S
1524_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Therie Shawforden,True,G,236,S
1525_01,Mars,False,TRAPPIST-1e,20.0,False,539.0,1269.0,38.0,0.0,0.0,Sceros Gin,True,F,299,P
1526_01,Earth,False,55 Cancri e,23.0,False,4.0,,2.0,254.0,521.0,Karia Sotond,False,F,300,P
1527_01,Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Dirius Boderbint,True,D,49,P
1527_02,Europa,False,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Anchird Boderbint,True,D,49,P
1528_01,Mars,False,55 Cancri e,18.0,False,3992.0,673.0,1360.0,2.0,0.0,Eang Madan,True,D,50,P
1529_01,Europa,False,PSO J318.5-22,25.0,True,0.0,7069.0,0.0,45.0,282.0,Almino Slable,True,A,16,S
1529_02,Europa,False,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Krab Slable,True,A,16,S
1531_01,Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,533.0,277.0,0.0,Kimena Puckley,False,G,237,S
1532_01,Europa,False,TRAPPIST-1e,27.0,False,0.0,31.0,0.0,1.0,11378.0,Alcorux Bealvewd,False,B,65,S
1533_01,Earth,False,TRAPPIST-1e,53.0,False,1015.0,0.0,0.0,0.0,1.0,Tricky Potters,False,G,244,P
1536_01,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Croo Nuthe,True,F,297,S
1539_01,Europa,,55 Cancri e,32.0,False,54.0,3782.0,0.0,21.0,5.0,Alyadum Barmant,True,A,17,S
1540_01,Europa,False,TRAPPIST-1e,32.0,False,1.0,470.0,0.0,1440.0,2114.0,Shamak Clumshangs,False,C,55,P
1540_02,Europa,False,TRAPPIST-1e,33.0,True,0.0,7139.0,22.0,0.0,553.0,Duhratz Clumshangs,True,C,55,P
1540_03,Europa,False,TRAPPIST-1e,26.0,False,0.0,170.0,0.0,3718.0,0.0,Bahoton Clumshangs,False,C,55,P
1541_01,Earth,False,TRAPPIST-1e,47.0,False,12.0,7.0,0.0,720.0,0.0,Carma Woody,True,F,298,S
1542_01,Mars,False,TRAPPIST-1e,13.0,False,7172.0,0.0,157.0,20.0,0.0,Tot Seche,False,F,299,S
1543_01,Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,Izarkab Clidly,True,C,56,P
1544_01,Earth,False,TRAPPIST-1e,21.0,False,9.0,0.0,0.0,0.0,800.0,Rosiey Ayalazquez,False,G,245,P
1545_01,Mars,False,TRAPPIST-1e,20.0,False,206.0,0.0,629.0,67.0,523.0,Hocks Fiha,True,,,
1547_01,Earth,False,TRAPPIST-1e,21.0,False,163.0,0.0,661.0,32.0,0.0,Aarone Hoppers,False,F,301,S
1548_01,Europa,True,55 Cancri e,51.0,,0.0,0.0,0.0,0.0,0.0,Okulk Unicting,True,B,50,P
1548_02,Europa,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Sarid Stivelte,True,B,50,P
1550_01,Europa,False,TRAPPIST-1e,26.0,False,1.0,230.0,0.0,42.0,4030.0,Marin Supiensive,False,C,58,S
1550_02,Europa,False,55 Cancri e,53.0,True,5022.0,2376.0,0.0,0.0,235.0,Coxaton Supiensive,False,,,
1551_01,Europa,False,TRAPPIST-1e,30.0,False,0.0,1376.0,43.0,0.0,1460.0,Skyrmak Clidly,True,E,96,P
1552_01,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Millie Batestonley,False,G,240,S
1555_01,Europa,False,TRAPPIST-1e,45.0,False,0.0,1389.0,0.0,2987.0,0.0,Alcorix Spistory,False,A,18,S
1558_01,Earth,False,TRAPPIST-1e,62.0,False,877.0,15.0,0.0,0.0,1.0,Benja Mcdowns,False,G,247,P
1560_01,Earth,False,TRAPPIST-1e,38.0,False,0.0,1.0,45.0,0.0,837.0,Chary Guezaley,False,G,242,S
1561_01,Earth,False,55 Cancri e,24.0,False,1030.0,0.0,0.0,0.0,1122.0,Kyley Briggins,False,F,305,P
1562_01,Earth,False,TRAPPIST-1e,18.0,False,341.0,0.0,332.0,102.0,0.0,Shelle Simmonders,False,F,306,P
1564_01,Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Weers Merie,False,F,303,S
1565_01,Earth,False,PSO J318.5-22,16.0,False,0.0,1519.0,0.0,0.0,766.0,Gordo Fitzgerson,False,F,304,S
1567_01,Europa,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Tark Replic,True,B,53,P
1568_01,Earth,False,TRAPPIST-1e,22.0,False,1018.0,100.0,0.0,9.0,0.0,Idace Burchrison,False,,,
1568_02,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,,0.0,0.0,Samany Burchrison,True,G,248,P
1569_01,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Tors Hac,True,F,308,P
1572_01,Earth,False,TRAPPIST-1e,26.0,,758.0,17.0,11.0,0.0,0.0,Karie Shephendry,False,G,249,P
1572_02,Earth,False,TRAPPIST-1e,25.0,False,4.0,0.0,146.0,723.0,0.0,Lynnie Pager,False,F,309,P
1573_01,Mars,False,TRAPPIST-1e,55.0,False,938.0,0.0,82.0,0.0,162.0,Lychex Butte,False,D,56,S
1576_01,Mars,False,TRAPPIST-1e,28.0,False,641.0,0.0,372.0,0.0,16.0,Oahars Hapie,False,E,97,P
1577_01,Earth,False,,23.0,False,0.0,169.0,,0.0,0.0,Keitha Grahangory,True,F,310,P
1578_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,24.0,0.0,176.0,783.0,Everly Garrincent,False,E,98,P
1579_01,Earth,False,55 Cancri e,26.0,False,333.0,1819.0,0.0,1.0,0.0,Rankie Pughanders,True,F,311,P
1580_01,Earth,False,TRAPPIST-1e,13.0,False,0.0,0.0,8.0,0.0,714.0,Enrie Hinesh,False,G,246,S
1580_02,Earth,False,TRAPPIST-1e,18.0,False,428.0,0.0,36.0,0.0,424.0,Janita Hinesh,False,G,246,S
1581_01,Mars,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Cor Che,True,F,312,P
1581_02,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Prabon Che,True,,,
1584_01,Earth,False,TRAPPIST-1e,57.0,False,433.0,0.0,0.0,371.0,0.0,Paulia Thony,False,F,314,P
1584_02,Earth,True,TRAPPIST-1e,0.0,False,,0.0,0.0,0.0,0.0,Ronne Thony,False,G,251,P
1585_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Salley Crosarios,True,G,252,P
1588_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Errima Fullous,True,E,99,P
1588_02,Europa,False,55 Cancri e,35.0,False,0.0,17394.0,0.0,724.0,0.0,Hyaduma Fullous,True,E,99,P
1590_01,Europa,False,TRAPPIST-1e,37.0,False,0.0,1336.0,2.0,12.0,7.0,Neutrin Crakenecal,True,D,57,S
1590_02,Europa,False,55 Cancri e,33.0,False,0.0,26.0,1.0,33.0,2439.0,Ankark Crakenecal,False,D,57,S
1592_01,Europa,False,TRAPPIST-1e,35.0,False,305.0,3621.0,0.0,320.0,341.0,Ankabih Idivent,True,C,60,S
1592_02,Europa,False,55 Cancri e,47.0,False,16.0,2127.0,1487.0,0.0,196.0,Arid Idivent,True,C,60,S
1593_01,Earth,False,TRAPPIST-1e,23.0,False,5.0,51.0,0.0,732.0,0.0,Gwendy Savaraldez,False,E,114,S
1594_01,Earth,False,TRAPPIST-1e,,False,0.0,3.0,0.0,2.0,923.0,Lis Delazarson,True,G,253,P
1595_01,Europa,False,55 Cancri e,27.0,False,0.0,4342.0,0.0,,36.0,Pharmus Reming,True,C,57,P
1596_01,Europa,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Izarfik Replipent,True,B,54,P
1597_01,Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,,Thewis Hahnstonsen,True,G,254,P
1599_01,Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,,0.0,0.0,Giedion Drelcate,True,C,58,P
1599_02,Europa,True,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,Enifak Drelcate,True,C,58,P
1601_01,Earth,False,TRAPPIST-1e,37.0,False,22.0,5.0,0.0,747.0,0.0,Elenna Mulley,False,G,255,P
1602_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,2681.0,55.0,Vina Chardsons,False,F,307,S
1603_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,594.0,0.0,0.0,119.0,Tyle Carreralend,False,F,317,P
1603_02,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Card Carreralend,True,G,256,P
1603_03,Earth,False,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,Dessie Carreralend,True,G,256,P
1604_01,Earth,False,TRAPPIST-1e,24.0,False,2.0,3.0,0.0,616.0,161.0,Dellie Rostarks,False,G,257,P
1606_01,Europa,False,TRAPPIST-1e,20.0,False,13.0,817.0,0.0,1435.0,22.0,Furuson Oilloody,True,E,116,S
1608_01,Earth,False,TRAPPIST-1e,24.0,False,1158.0,193.0,798.0,2.0,0.0,Glena Dicksons,False,F,319,P
1611_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,865.0,0.0,0.0,44.0,Lorey Torrez,True,G,248,S
1612_01,Europa,False,TRAPPIST-1e,49.0,False,0.0,3750.0,0.0,2.0,341.0,Furuson Entenedy,True,E,101,P
1612_02,Europa,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Arraid Entenedy,True,E,101,P
1613_01,Earth,False,55 Cancri e,16.0,False,825.0,9.0,0.0,0.0,42.0,Judya Josey,False,,,
1614_01,Mars,False,TRAPPIST-1e,26.0,True,432.0,0.0,965.0,35.0,0.0,Duckes Conie,False,F,321,P
